,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
136,"https://www.pracuj.pl/praca/spawacz-na-powierzchni-bogdanka-pow-leczynski,oferta,1002968276",Spawacz na powierzchni,MR BOGDANKA SP. Z O.O.,,,,,False,,,Bogdanka (pow. łęczyński),Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
137,"https://www.pracuj.pl/praca/pracownik-robotniczy-na-powierzchni-bogdanka-pow-leczynski,oferta,1002968237",Pracownik robotniczy na powierzchni,MR BOGDANKA SP. Z O.O.,,,,,False,,,Bogdanka (pow. łęczyński),Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
138,"https://www.pracuj.pl/praca/spawacz-slusarz-minsk-mazowiecki-grobelnego-2,oferta,1003007060",Spawacz - Ślusarz,REMEX sp. z o.o. SPÓŁKA KOMANDYTOWA,,,,,True,,,Mińsk Mazowiecki,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
139,"https://www.pracuj.pl/praca/slusarz-spawacz-gliwice-anny-jagiellonki-47,oferta,1002975385",Ślusarz - Spawacz,Cognor SA Oddział Ferrostal Łabędy w Gliwicach,,,,,False,,,Gliwice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
140,"https://www.pracuj.pl/praca/spawacz-tig-mig-mag-belgia,oferta,10295810",Spawacz (TIG / MIG / MAG),WorkForce nv,110–124 zł netto (+ VAT) / godz.,110,124,True,False,,,Belgia,Pracownik fizyczny,Pełny etat,Kontrakt B2B,Szukamy wielu kandydatów
141,"https://www.pracuj.pl/praca/spawacz-mig-mag-strumien-londzina-61,oferta,1002967363",Spawacz MIG-MAG,Zakład Wyrobów Metalowych STRUMET Spółka z o.o.,6 800 zł brutto / mies.,6 800,,False,False,,,Strumień,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
142,"https://www.pracuj.pl/praca/spawacz-norwegia,oferta,10278970",Spawacz,Safe Bemanning AS,93–120 zł brutto / godz.,93,120,False,False,,,"Bergen, Norwegia",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
143,"https://www.pracuj.pl/praca/monter-spawacz-rurociagow-i-kadlubow-okretowych-lubowidz-pow-leborski-techniczna-5,oferta,1002961114",Monter - Spawacz rurociągów i kadłubów okrętowych,MATMARINE sp. z o.o.,,,,,False,,,Lubowidz (pow. lęborski),Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca mobilna
144,"https://www.pracuj.pl/praca/spawacz-111-135-136-islandia,oferta,10287760",Spawacz 111/135/136,Íslensk verkmiðlun ehf,,,,,False,,,"
, Islandia",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
145,"https://www.pracuj.pl/praca/spawacz-tig-141-praca-na-kontraktach-za-granica-na-zakladach-chemicznych-i-papie-niemcy,oferta,10312043",Spawacz – TIG 141 Praca na kontraktach za Granicą (na zakładach chemicznych i papierowych),MAGA,,,,,False,,,"Leuna lub Eilenburg k.Lipsk , Niemcy",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
