,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
383,"https://www.pracuj.pl/praca/kierowca-c%2be-w-transporcie-miedzynarodowym-kalisz,oferta,1002979516",Kierowca C+E w transporcie międzynarodowym,Adecon Sp. z o.o.,,,,,False,,,Kalisz,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
384,"https://www.pracuj.pl/praca/pracownik-produkcji-kierowca-polkowice,oferta,1002976798",Pracownik Produkcji / Kierowca,KNW ATLAS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,,True,,,Polkowice,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
385,"https://www.pracuj.pl/praca/pracownik-gospodarczy-ds-transportu-warszawa-poligonowa-3,oferta,1002976769",Pracownik gospodarczy ds. transportu,Zakłady Usługowe EZT S.A.,3 600 zł brutto / mies.,3 600,,False,True,,,"Warszawa, Praga-Południe",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
386,"https://www.pracuj.pl/praca/kierowca-taxi-krakow-mogilska-112,oferta,1002996433",Kierowca Taxi,HejNOW sp. z o.o.,4 000–10 000 zł brutto / mies.,4 000,10 000,False,True,,,"Kraków, Grzegórzki",Pracownik fizyczny,"Pełny etat, Część etatu, Dodatkowa / tymczasowa",Umowa zlecenie,Praca od zaraz
387,"https://www.pracuj.pl/praca/kurier-kierowca-bydgoszcz,oferta,1002979361",Kurier - Kierowca,Hubert Brzozowski,4 500–5 000 zł brutto / mies.,4 500,5 000,False,True,,,Bydgoszcz,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca od zaraz
388,"https://www.pracuj.pl/praca/kierowca-kat-b-myslowice,oferta,1003010073",Kierowca kat. B,PDF SLAWEX Sp. z o.o.,,,,,False,,,Mysłowice,Pracownik fizyczny,Pełny etat,Kontrakt B2B,Praca mobilna
389,"https://www.pracuj.pl/praca/kierowca-kat-b-krakow-walerego-slawka-43,oferta,1002996314",Kierowca kat. B,Hybgo Kamil Suchojad,6 000–12 000 zł / mies. (zal. od umowy),6 000,12 000,False,False,,,"Kraków, Podgórze Duchackie",Pracownik fizyczny,"Pełny etat, Część etatu, Dodatkowa / tymczasowa","Umowa zlecenie, Kontrakt B2B",Szukamy wielu kandydatów (5 wakatów)
390,"https://www.pracuj.pl/praca/kierowca-miedzynarodowy-kat-c%2be-bielawa,oferta,1002979321",Kierowca międzynarodowy kat. C+E,AT-TRANS Andrzej Szota,9 500–12 500 zł brutto / mies.,9 500,12 500,False,False,,,Bielawa,Pracownik fizyczny,Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
391,"https://www.pracuj.pl/praca/kierowca-operator-pojazdu-odsniezajacego-tychy-turynska-100,oferta,1002979237",Kierowca - Operator pojazdu odśnieżającego,SCARLETT SERVICES sp. z o.o. SPÓŁKA KOMANDYTOWA,45 zł brutto / godz.,45,,False,False,,,Tychy,Pracownik fizyczny,Dodatkowa / tymczasowa,Umowa zlecenie,Szukamy wielu kandydatów
392,"https://www.pracuj.pl/praca/kierowca-radom-wosnicka-114a,oferta,1002981967",Kierowca,Zeszuta Sp. z o.o.,,,,,False,,,"Radom, Wośniki",Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca mobilna
393,"https://www.pracuj.pl/praca/kierowca-operator-maszyn-specjalnych-lodz,oferta,1002979100",Kierowca - operator maszyn specjalnych,PRACOWNIA GEOLOGICZNO-INŻYNIERSKA sp. z o.o. SPÓŁKA KOMANDYTOWA,5 000–7 000 zł brutto / mies.,5 000,7 000,False,False,,,Łódź,Pracownik fizyczny,Pełny etat,Umowa na zastępstwo,Praca od zaraz
394,"https://www.pracuj.pl/praca/kierowca-autobusow-miejskich-d%2b95-holandia,oferta,10275069",Kierowca autobusów miejskich (D+95),JOB POINT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,11 700 zł brutto / mies.,11 700,,False,True,,,"Utrecht, Holandia",Pracownik fizyczny,Pełny etat,Umowa agencyjna,Szukamy wielu kandydatów (15 wakatów)
395,"https://www.pracuj.pl/praca/kierowca-kat-c%2be-operator-wozidla-strzegom,oferta,1003009849",Kierowca Kat. C+E Operator Wozidła,BERGER KRUSZYWA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,,False,,,Strzegom,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
396,"https://www.pracuj.pl/praca/kierowca-miedzynarodowy-kat-b-klodzko,oferta,1003009842",Kierowca międzynarodowy kat. B,ROSA-TRANS NATALIA ROSA,8 000 zł brutto / mies.,8 000,,False,False,,,Kłodzko,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca mobilna
397,"https://www.pracuj.pl/praca/magazynier-kierowca-lodz,oferta,1002995803",Magazynier - Kierowca,Podwysocki Sp. J.,,,,,False,,,Łódź,Pracownik fizyczny,Pełny etat,Umowa o pracę,Praca stacjonarna
